pseoInstitutionId,name,state,city,lat,lon,tuitionInState,tuitionOutState,roomCost,bookCost,totalCostEstimate,loanPrincipal,pellGrantRate,federalLoanRate,studentsWithAnyLoan,medianDebtOverall,completerDebt,monthlyPayment,gradCohort,gradCohortYears,y1P25Earnings,y1P50Earnings,y1P75Earnings,y1GradsEarn,y1IpedsCount,y5P25Earnings,y5P50Earnings,y5P75Earnings,y5GradsEarn,y5IpedsCount,y10P25Earnings,y10P50Earnings,y10P75Earnings,y10GradsEarn,y10IpedsCount,earningsDebtRatio,matchMethod
00381500,Marshall University,WV,Huntington,38.422482,-82.428964,8512,19366,10644,1100,20256,17249,0.3781,0.4722,0.831049091,17249,23958,239.5,2016,3,26649,38248,55878,2895,4872,41049,53569,75280,3539,4872,,,,,,1.6,exact
02140800,Martin University,IN,Indianapolis,39.798144,-86.103953,13200,13200,7810,780,21790,22306,0.8263,0.9014,,22306,41604,415.9,2016,3,26226,35757,46389,61,111,36215,47492,57769,45,111,,,,,,0.86,exact
00372300,Mary Baldwin University,VA,Staunton,38.153884,-79.069273,31110,31110,9730,900,41740,12950,0.5545,0.8318,0.931125828,12950,26965,269.56,2016,3,28322,40017,53343,581,779,40977,52036,65329,575,779,,,,,,1.48,exact
00372400,Marymount University,VA,Arlington,38.905562,-77.128785,34540,34540,14400,1000,49940,20000,0.2822,0.4815,0.921259843,20000,25000,249.92,2016,3,37625,55141,70625,1238,1794,55935,74926,97576,1228,1794,,,,,,2.21,exact
00218000,Massachusetts College of Art and Design,MA,Boston,42.336862,-71.099275,14200,39800,14800,2000,31000,19000,0.2813,0.5647,0.939617084,19000,25581,255.73,2016,3,25921,35567,48571,715,1104,36891,52266,70760,712,1104,,,,,,1.39,exact
00218700,Massachusetts College of Liberal Arts,MA,North Adams,42.691361,-73.102817,11306,20251,11913,1200,24419,16000,0.4468,0.6989,0.924840764,16000,23441,234.33,2016,3,26502,35958,47726,837,1091,38269,52740,68321,866,1091,,,,,,1.53,exact
00218100,Massachusetts Maritime Academy,MA,Buzzards Bay,41.739072,-70.624084,11687,26807,13352,1500,26539,23099,0.1634,0.5021,0.967605634,23099,26000,259.91,2016,3,56932,78677,98410,802,983,82450,103146,127579,811,983,,,,,,3.03,exact
00201700,McNeese State University,LA,Lake Charles,30.178187,-93.217222,8382,16420,9062,1300,18744,12185,0.3098,0.3806,0.76069869,12185,22534,225.27,2016,3,31147,46121,60162,2239,3272,44737,59097,81266,2418,3272,,,,,,2.05,exact
01037400,Metropolitan State University,MN,Saint Paul,44.957256,-93.074361,8249,15673,11244,1500,20993,13125,0.453,0.4187,0.769455035,13125,17012,170.06,2016,3,40573,55747,74511,4659,6136,53243,70955,94046,4634,6136,,,,,,3.28,exact
00136000,Metropolitan State University of Denver,CO,Denver,39.744202,-105.00504,8693,23967,11799,1400,21892,12148,0.3506,0.3912,0.756336476,12148,21500,214.93,2016,3,31483,43903,58806,7247,9818,46081,61461,83833,7297,9818,,,,,,2.04,exact
00158100,Middle Georgia State University,GA,Macon,32.808092,-83.732058,4060,11407,8410,1275,13745,9500,0.454,0.4307,0.77238806,9500,19564,195.58,2016,3,32134,46003,62505,1564,2081,43623,59558,81215,1610,2081,,,,,,2.35,exact
00979700,Midland College,TX,Midland,32.029646,-102.106153,2730,5610,5250,1729,9709,6300,0.2025,0.0215,0.155141311,6300,14875,148.7,2016,3,36674,62818,101595,36,48,43722,62818,94389,34,48,,,,,,4.22,exact
00359200,Midwestern State University,TX,Wichita Falls,33.874809,-98.519386,9796,11746,9504,1050,20350,14567,0.3963,0.4698,0.822719449,14567,22067,220.6,2016,3,35224,53453,72605,2518,3172,50611,70385,95169,2655,3172,,,,,,2.42,exact
00172400,Millikin University,IL,Decatur,39.842612,-88.976298,39592,39592,12210,1000,52802,19500,0.3618,0.655,0.941473259,19500,27000,269.91,2016,3,29621,41363,56001,1012,1408,43240,56568,75495,1207,1408,,,,,,1.53,exact
00236500,Minneapolis College of Art & Design,MN,Minneapolis,44.956988,-93.274705,41794,41794,8380,3164,53338,18230,0.3724,0.8688,0.948320413,18230,26500,264.91,2016,3,23107,30565,39955,253,417,33937,48605,66690,256,417,,,,,,1.15,exact
00236700,Minnesota State University Moorhead,MN,Moorhead,46.867153,-96.759532,8980,16612,9656,1000,19636,15000,0.2984,0.5493,0.919609665,15000,20500,204.93,2016,3,30734,41800,53388,2833,3701,45230,56819,74065,2996,3701,,,,,,2.04,exact
00236000,"Minnesota State University, Mankato",MN,Mankato,44.146712,-93.99945,8566,16984,10078,1042,19686,14995,0.2455,0.5097,0.910270671,14995,21500,214.93,2016,3,33533,47434,64195,5649,7558,51094,66170,86534,6001,7558,,,,,,2.21,exact
00248800,Missouri Southern State University,MO,Joplin,37.095155,-94.461689,6964,13928,7209,902,15075,11500,0.4343,0.4464,0.752790545,11500,19168,191.62,2016,3,29738,40935,54679,1988,2729,39881,53454,72413,2151,2729,,,,,,2.14,exact
00250300,Missouri State University,MO,Springfield,37.199258,-93.281281,7938,16608,9284,1314,18536,16250,0.2508,0.4102,0.858695652,16250,22412,224.05,2016,3,26925,37078,50176,6510,9947,41720,54742,73980,7617,9947,,,,,,1.65,manual
00251700,Missouri University of Science and Technology,MO,Rolla,37.953426,-91.775583,10165,28116,10722,690,21577,18500,0.2279,0.4527,0.894556365,18500,23750,237.42,2016,3,55270,70792,85935,2933,4114,72615,91923,111922,3276,4114,,,,,,2.98,exact
00249000,Missouri Western State University,MO,Saint Joseph,39.7575,-94.785643,8875,15300,10030,1000,19905,11000,0.3268,0.3713,0.763700352,11000,21500,214.93,2016,3,30547,41476,55950,1746,2261,41519,54008,72876,1836,2261,,,,,,1.93,exact
00139300,Mitchell College,CT,New London,41.328013,-72.09523,35072,35072,13906,1200,50178,13500,0.4443,0.6058,0.94295302,13500,25500,254.92,2016,3,21648,27296,34188,92,389,37132,51013,67967,147,389,,,,,,1.07,exact
00172500,Monmouth College,IL,Monmouth,40.914824,-90.63731,41330,41330,9630,,50960,21500,0.3561,0.71,0.929549902,21500,27000,269.91,2016,3,29197,40584,53514,662,956,40342,55464,75066,772,956,,,,,,1.5,exact
00253000,Montana State University - Billings,MT,Billings,45.796896,-108.523009,5980,19310,7600,1540,15120,9928,0.3006,0.3735,0.821278826,9928,18538,185.32,2016,3,31116,40992,54101,1043,1548,41200,53583,75456,1036,1548,,,,,,2.21,exact
00253300,Montana State University - Northern,MT,Havre,48.54149,-109.687806,5955,18665,6470,1400,13825,10500,0.4247,0.4442,0.791955617,10500,17772,177.66,2016,3,36620,52413,74055,324,405,48284,65426,89996,342,405,,,,,,2.95,exact
00253200,Montana State University Bozeman,MT,Bozeman,45.666726,-111.048812,7371,27101,10400,1450,19221,13883,0.2152,0.3663,0.879572544,13883,22995,229.87,2016,3,30200,44186,64312,4888,7048,46716,66481,89443,5306,7048,,,,,,1.92,fuzzy
00253100,Montana Technological University,MT,Butte,46.012868,-112.559511,7390,22540,10198,1340,18928,11000,0.288,0.4226,0.848894349,11000,21500,214.93,2016,3,47159,69561,89464,799,1172,63468,84446,110496,879,1172,,,,,,3.24,exact
00343900,Morris College,SC,Sumter,33.938574,-80.346155,14980,14980,6672,3000,24652,11700,0.8833,0.8983,0.955371901,11700,31450,314.4,2016,3,23512,28917,36628,209,330,30048,40029,53183,277,330,,,,,,0.92,exact
00173300,National Louis University,IL,Chicago,41.880093,-87.624699,11505,11505,13500,0,25005,12500,0.6209,0.3806,0.746537396,12500,20613,206.06,2016,3,34883,46161,62496,1281,1460,43461,58921,77553,1215,1460,,,,,,2.24,exact
00344000,Newberry College,SC,Newberry,34.285868,-81.619777,28150,28150,11300,850,40300,16000,0.4831,0.7766,0.956043956,16000,26250,262.41,2016,3,26935,39092,54594,475,634,39184,51824,67967,432,634,,,,,,1.49,exact
00200500,Nicholls State University,LA,Thibodaux,29.794486,-90.801571,7946,9039,10156,1300,19402,13000,0.3811,0.4795,0.841438496,13000,22362,223.55,2016,3,30032,44073,59848,1916,2711,42917,54995,72000,2079,2711,,,,,,1.97,exact
00376500,Norfolk State University,VA,Norfolk,36.848429,-76.261375,9622,20790,10844,2235,22701,17250,0.7406,0.7568,0.921155347,17250,30500,304.9,2016,3,26107,36111,51908,1593,2621,39151,54162,71856,1711,2621,,,,,,1.18,exact
00295000,North Carolina Central University,NC,Durham,35.974237,-78.898602,6629,19336,10714,1500,18843,21400,0.5976,0.7022,0.903263746,21400,29000,289.9,2016,3,25926,36279,48731,2372,3268,38124,50602,67314,2646,3268,,,,,,1.25,exact
00297200,North Carolina State University,NC,Raleigh,35.785111,-78.674517,9101,29220,11602,1082,21785,17500,0.195,0.3698,0.857166204,17500,20311,203.04,2016,3,35031,51551,72756,11641,17087,55555,77603,104350,13245,17087,,,,,,2.54,fuzzy
00344100,North Greenville University,SC,Tigerville,35.069758,-82.37026,22050,22050,10500,2240,34790,14676,0.3315,0.5125,0.812619503,14676,22852,228.44,2016,3,24656,34383,43785,849,1337,35334,47666,61431,888,1337,,,,,,1.5,exact
00169300,Northeastern Illinois University,IL,Chicago,41.980399,-87.718983,11827,21720,9698,2400,23925,11250,0.4928,0.2898,0.519561815,11250,15000,149.95,2016,3,30437,42116,56743,3438,4920,46347,60285,79376,3762,4920,,,,,,2.81,exact
00316100,Northeastern State University,OK,Tahlequah,35.919939,-94.967229,6915,15315,7990,1380,16285,12490,0.4516,0.4257,0.696401572,12490,17500,174.94,2016,3,30495,41035,53928,2924,4170,41634,52751,71509,3229,4170,,,,,,2.34,exact
00108200,Northern Arizona University,AZ,Flagstaff,35.188449,-111.653724,11896,26642,11106,1000,24002,12500,0.3268,0.3994,0.791816056,12500,19375,193.69,2016,3,31921,45371,61784,12710,17562,47763,63316,86105,13490,17562,,,,,,2.34,exact
00173700,Northern Illinois University,IL,Dekalb,41.933869,-88.766428,12352,12352,10880,1300,24532,17750,0.4308,0.5863,0.904048716,17750,22500,224.93,2016,3,30871,45387,62605,7860,10508,48303,65101,87567,8721,10508,,,,,,2.02,exact
00346600,Northern State University,SD,Aberdeen,45.450829,-98.484728,8750,11821,8925,1200,18875,15500,0.1533,0.2799,0.908,15500,21750,217.43,2016,3,28764,39741,50306,739,1059,44601,54810,69693,876,1059,,,,,,1.83,exact
00249600,Northwest Missouri State University,MO,Maryville,40.351692,-94.883339,8500,14458,9270,400,18170,13893,0.3063,0.5338,0.889110491,13893,21500,214.93,2016,3,27974,38434,48913,2155,3187,42415,53662,68167,2407,3187,,,,,,1.79,exact
00316300,Northwestern Oklahoma State University,OK,Alva,36.796658,-98.667673,8173,15286,5200,1600,14973,11000,0.4828,0.4902,0.747001091,11000,16467,164.62,2016,3,30279,41154,58941,719,987,40717,54051,72998,767,987,,,,,,2.5,exact
00309000,Ohio State University (The),OH,Columbus,39.999324,-83.014853,11518,33502,13066,1082,25666,14750,0.2043,0.3389,0.856381691,14750,20500,204.93,2016,3,33514,49165,70935,23089,33708,52921,73145,101249,25823,33708,,,,,,2.4,exact
00310000,Ohio University,OH,Athens,39.326798,-82.100985,12612,22406,14024,984,27620,14676,0.2287,0.4977,0.868881638,14676,20629,206.22,2016,3,38420,57760,77501,16974,21033,52306,73251,96832,17477,21033,,,,,,2.8,exact
00317400,Oklahoma Panhandle State University,OK,Goodwell,36.594518,-101.638488,7384,8128,5872,465,13721,8055,0.4102,0.6237,0.770833333,8055,14100,140.95,2016,3,34382,47666,68709,485,640,44398,61332,85062,519,640,,,,,,3.38,exact
00317000,Oklahoma State University,OK,Stillwater,36.123085,-97.069743,9019,24539,9340,1140,19499,15000,0.2762,0.4205,0.813329528,15000,20500,204.93,2016,3,33073,47980,66204,8838,13612,48273,67217,91579,10608,13612,,,,,,2.34,exact
00964700,Oklahoma State University - Oklahoma City,OK,Oklahoma City,35.474969,-97.581959,5070,10908,5534,1440,12044,8654,0.3198,0.2158,0.604270938,8654,14519,145.14,2016,3,59848,83557,119554,42,54,70870,96791,116180,47,54,,,,,,5.76,exact
00317200,Oklahoma State University Institute of Technology - Okmulgee,OK,Okmulgee,35.626934,-95.940373,5774,11384,6480,1100,13354,9000,0.5523,0.5471,0.754364841,9000,12000,119.96,2016,3,47034,67307,84058,167,214,65986,87447,108676,152,214,,,,,,5.61,fuzzy
00372800,Old Dominion University,VA,Norfolk,36.886418,-76.30666,10800,30960,12988,1300,25088,17000,0.3811,0.5384,0.869272237,17000,24697,246.89,2016,3,29403,43250,61827,8381,12268,46124,62005,83408,9000,12268,,,,,,1.75,exact
00174100,Olivet Nazarene University,IL,Bourbonnais,41.155237,-87.875165,36950,36950,8990,1000,46940,18833,0.3473,0.7177,0.954285714,18833,25250,252.42,2016,3,34636,54605,74281,1742,2563,45642,64989,88028,1795,2563,,,,,,2.16,exact
00321100,Oregon Institute of Technology,OR,Klamath Falls,42.257152,-121.785177,11269,31379,9936,1225,22430,16475,0.2338,0.3082,0.835549335,16475,23000,229.92,2016,3,54676,72964,90390,1789,2086,67293,88663,110496,1791,2086,,,,,,3.17,exact
00321000,Oregon State University,OR,Corvallis,44.56395,-123.274723,11858,31467,13200,1200,26258,15500,0.2299,0.3651,0.860114526,15500,21793,217.86,2016,3,31607,47096,69922,11179,16515,50875,72615,102391,12292,16515,,,,,,2.16,exact
00332900,Pennsylvania State University (The),PA,University Park,40.7965,-77.862848,18450,35514,12318,1840,32608,,0.2222,0.4654,,,,,2016,3,38585,59058,77838,22014,37130,61502,85967,115518,24842,37130,,,,,,,exact
00332913,Pennsylvania State University (The) - Abington,PA,University Park,40.7965,-77.862848,18450,35514,12318,1840,32608,,0.2222,0.4654,,,,,2016,3,34720,52839,80729,1632,2051,51584,75490,101885,1693,2051,,,,,,,fuzzy
00332903,Pennsylvania State University (The) - Altoona,PA,University Park,40.7965,-77.862848,18450,35514,12318,1840,32608,,0.2222,0.4654,,,,,2016,3,33338,51267,71364,757,1007,46522,67878,92029,835,1007,,,,,,,fuzzy
00332904,Pennsylvania State University (The) - Beaver,PA,University Park,40.7965,-77.862848,18450,35514,12318,1840,32608,,0.2222,0.4654,,,,,2016,3,33960,42646,52778,185,244,43603,57105,78695,201,244,,,,,,,fuzzy
00332906,Pennsylvania State University (The) - Berks,PA,University Park,40.7965,-77.862848,18450,35514,12318,1840,32608,,0.2222,0.4654,,,,,2016,3,34656,49855,66595,965,1148,52350,69701,91395,983,1148,,,,,,,fuzzy
00332921,Pennsylvania State University (The) - Brandywine,PA,University Park,40.7965,-77.862848,18450,35514,12318,1840,32608,,0.2222,0.4654,,,,,2016,3,28780,41626,57090,371,510,46071,60311,82888,407,510,,,,,,,fuzzy
00332907,Pennsylvania State University (The) - DuBois,PA,University Park,40.7965,-77.862848,18450,35514,12318,1840,32608,,0.2222,0.4654,,,,,2016,3,26402,37041,49513,112,122,41308,50858,65986,102,122,,,,,,,fuzzy
00332920,Pennsylvania State University (The) - Harrisburg,PA,University Park,40.7965,-77.862848,18450,35514,12318,1840,32608,,0.2222,0.4654,,,,,2016,3,37446,54282,72409,1760,2250,53859,73300,94939,1807,2250,,,,,,,fuzzy
00332909,Pennsylvania State University (The) - Hazleton,PA,University Park,40.7965,-77.862848,18450,35514,12318,1840,32608,,0.2222,0.4654,,,,,2016,3,27054,37592,56116,139,168,42081,57867,84259,141,168,,,,,,,fuzzy
00332911,Pennsylvania State University (The) - Mont Alto,PA,University Park,40.7965,-77.862848,18450,35514,12318,1840,32608,,0.2222,0.4654,,,,,2016,3,32179,46878,64114,159,187,39119,56877,73904,156,187,,,,,,,fuzzy
00332914,Pennsylvania State University (The) - Schuylkill,PA,University Park,40.7965,-77.862848,18450,35514,12318,1840,32608,,0.2222,0.4654,,,,,2016,3,31905,46359,71728,204,249,43598,61926,86668,197,249,,,,,,,fuzzy
00332915,Pennsylvania State University (The) - Scranton,PA,University Park,40.7965,-77.862848,18450,35514,12318,1840,32608,,0.2222,0.4654,,,,,2016,3,30696,42273,69154,304,417,43547,62224,92319,332,417,,,,,,,fuzzy
00332916,Pennsylvania State University (The) - Shenango,PA,University Park,40.7965,-77.862848,18450,35514,12318,1840,32608,,0.2222,0.4654,,,,,2016,3,30253,45751,71298,130,170,38649,66850,87772,136,170,,,,,,,fuzzy
00332918,Pennsylvania State University (The) - York,PA,University Park,40.7965,-77.862848,18450,35514,12318,1840,32608,,0.2222,0.4654,,,,,2016,3,34485,47631,70078,201,249,47830,69703,94389,214,249,,,,,,,fuzzy
00158800,Piedmont University,GA,Demorest,34.566042,-83.542126,27520,27520,10850,1544,39914,18750,0.4295,0.6921,0.892230576,18750,25000,249.92,2016,3,29124,42417,59411,538,776,43736,55739,74362,611,776,,,,,,1.7,exact
00321600,Portland State University,OR,Portland,45.511601,-122.686289,10112,29001,13500,1200,24812,16166,0.3898,0.3757,0.810582011,16166,21000,209.93,2016,3,29477,41563,57941,9935,14519,45009,63494,87435,10594,14519,,,,,,1.98,exact
00344500,Presbyterian College,SC,Clinton,34.465834,-81.87448,40260,40260,10900,1200,52360,13180,0.3004,0.5299,0.858156028,13180,25816,258.07,2016,3,25808,38967,48791,328,683,41582,55709,78874,465,683,,,,,,1.51,exact
00340600,Providence College,RI,Providence,41.842742,-71.437446,54388,54388,14295,1150,69833,26800,0.1431,0.5303,0.975077882,26800,27000,269.91,2016,3,39094,54147,69988,2046,3140,63828,85845,118638,2343,3140,,,,,,2.01,exact
00182500,Purdue University,IN,West Lafayette,40.428206,-86.914435,9992,28794,10030,1000,21022,15162,0.1533,0.2809,0.799054374,15162,19500,194.94,2016,3,40555,61203,82007,12041,21672,57984,83788,112022,13687,21672,,,,,,3.14,manual
00182800,Purdue University Fort Wayne,IN,Fort Wayne,41.117278,-85.108962,8730,20961,8765,1240,18735,11000,0.2644,0.2997,0.76077886,11000,22179,221.72,2016,3,31818,43571,58303,3126,3954,43375,57138,79167,3271,3954,,,,,,1.96,exact
00182700,Purdue University Northwest,IN,Hammond,41.584324,-87.474236,7942,14734,7821,1500,17263,13813,0.317,0.3346,,13813,21207,212.0,2016,3,39196,59781,81710,4487,5640,51804,74933,99541,4509,5640,,,,,,2.82,exact
00140200,Quinnipiac University,CT,Hamden,41.418915,-72.894117,50760,50760,15440,800,67000,21500,0.1535,0.5901,0.975767918,21500,26000,259.91,2016,3,33756,50295,72647,2632,4582,63913,83374,108620,4533,4582,,,,,,1.93,exact
00373200,Radford University,VA,Radford,37.136907,-80.549728,11416,23498,9612,1260,22288,16305,0.3793,0.6664,0.938438057,16305,23249,232.41,2016,3,27567,38899,54698,4382,6046,43763,58566,77790,4981,6046,,,,,,1.67,exact
00373300,Randolph - Macon College,VA,Ashland,37.76043,-77.478416,43940,43940,12680,1200,57820,21500,0.21,0.6053,0.952998379,21500,27000,269.91,2016,3,22344,32263,47492,352,1072,44134,60495,81543,563,1072,,,,,,1.19,exact
00373400,Randolph College,VA,Lynchburg,37.437315,-79.171887,25610,25610,11000,1280,37890,17103,0.3982,0.715,0.943502825,17103,27000,269.91,2016,3,23574,33078,43779,291,450,41019,55137,74682,306,450,,,,,,1.23,exact
03091300,Regent University,VA,Virginia Beach,36.801173,-76.194627,18720,18720,7220,1000,26940,11235,0.4852,0.5943,0.842105263,11235,24313,243.05,2016,3,28782,41065,59040,813,1564,37341,54051,73958,852,1564,,,,,,1.69,exact
00373600,Roanoke College,VA,Salem,37.294861,-80.055467,47020,47020,14580,1000,62600,22250,0.2591,0.674,0.956416465,22250,27000,269.91,2016,3,26730,39276,52207,888,1482,43963,58261,77976,1177,1482,,,,,,1.45,exact
00316800,Rogers State University,OK,Claremore,36.321437,-95.635718,7470,15810,9814,2400,19684,10000,0.4218,0.4356,0.728709842,10000,20500,204.93,2016,3,31218,42304,59540,836,1205,41650,56086,74389,865,1205,,,,,,2.06,exact
00183000,Rose-Hulman Institute of Technology,IN,Terre Haute,39.483602,-87.326749,52914,52914,15690,1500,70104,22577,0.124,0.449,0.957996769,22577,25142,251.34,2016,3,69790,83184,100527,1128,1676,85032,101336,131370,1145,1676,,,,,,3.31,exact
00284500,SUNY College at Geneseo,NY,Geneseo,42.796645,-77.821894,8856,18766,14472,1000,24328,15500,0.2603,0.513,0.90813253,15500,20047,200.4,2016,3,26359,37788,53043,2446,4052,48819,66505,88241,3155,4052,,,,,,1.88,exact
00285600,SUNY College of Agriculture & Technology at Cobleskill,NY,Cobleskill,42.672534,-74.498258,8591,18501,13800,1200,23591,11000,0.474,0.5983,0.884095299,11000,15750,157.45,2016,3,28284,37903,50952,865,1116,41263,54993,71281,912,1116,,,,,,2.41,exact
00285100,SUNY College of Environment Science & Forestry,NY,Syracuse,43.034765,-76.138724,9130,19040,18690,1200,29020,13000,0.271,0.4614,0.89010989,13000,12000,119.96,2016,3,27114,41610,58801,997,1229,44157,61124,81728,1097,1229,,,,,,3.47,fuzzy
00285400,SUNY College of Technology at Alfred,NY,Alfred,42.255262,-77.794632,8726,15666,13180,1200,23106,12000,0.4934,0.6643,0.916535433,12000,15000,149.95,2016,3,37078,52666,69561,830,1047,52217,69484,89715,853,1047,,,,,,3.51,exact
00285500,SUNY College of Technology at Canton,NY,Canton,44.604096,-75.182906,8689,12619,13635,1300,23624,12000,0.5398,0.6988,0.882469136,12000,20000,199.93,2016,3,30908,45115,65415,952,1195,44910,60299,83493,966,1195,,,,,,2.26,exact
00285700,SUNY College of Technology at Delhi,NY,Delhi,42.269859,-74.924612,8640,12410,13320,1300,23260,12000,0.4845,0.5709,0.865402844,12000,15250,152.45,2016,3,41449,66319,97815,1031,1259,53407,76618,108031,1042,1259,,,,,,4.35,exact
00284300,SUNY Cortland,NY,Cortland,42.598022,-76.188655,8677,18587,13100,1000,22777,17750,0.3079,0.6621,0.941414771,17750,21500,214.93,2016,3,26191,36329,50392,3373,4770,50221,65274,83365,3927,4770,,,,,,1.69,exact
00285300,SUNY Maritime College,NY,Throggs Neck,40.807217,-73.795309,8522,18432,13747,1500,23769,18250,0.2286,0.4599,0.906306306,18250,23250,232.42,2016,3,57999,78249,98888,794,1090,81638,102704,129733,795,1090,,,,,,3.37,exact
00284400,SUNY at Fredonia,NY,Fredonia,42.452236,-79.337375,8492,18402,13180,1200,22872,15250,0.4347,0.7107,0.921837992,15250,23300,232.92,2016,3,25124,34070,47126,2401,3393,42114,55485,71319,2754,3393,,,,,,1.46,exact
00140300,Sacred Heart University,CT,Fairfield,41.220893,-73.243332,44350,44350,16492,1200,62042,20000,0.171,0.5883,0.964673913,20000,25561,255.53,2016,3,31858,50534,79341,2240,3562,59529,79588,103835,2925,3562,,,,,,1.98,exact
00998700,Saint Anthony College of Nursing,IL,Rockford,42.310147,-88.991968,27460,27460,6300,2000,35760,18750,0.4604,0.7475,,18750,21250,212.43,2016,3,59196,69300,80037,248,267,66665,83557,98628,250,267,,,,,,3.26,exact
02185400,Saint Augustine College,IL,Chicago,41.972414,-87.662806,12120,12120,8500,1200,21820,3979,0.7505,0.0499,0.013937282,3979,4083,40.82,2016,3,29795,37683,43811,117,131,42762,51468,62393,114,131,,,,,,9.23,fuzzy
00624000,Saint Francis Medical Center College of Nursing,IL,Peoria,40.701241,-89.590322,,,,,,15000,0.3,0.5031,0.940540541,15000,15000,149.95,2016,3,54133,63636,72328,472,508,60171,73042,88299,450,508,,,,,,4.24,exact
00237900,Saint John's University,MN,Collegeville,45.580075,-94.393621,48166,48166,11362,1000,60528,23250,0.2075,0.6151,0.969432314,23250,27000,269.91,2016,3,39517,53799,68667,752,1224,57960,79209,105367,895,1224,,,,,,1.99,fuzzy
00183500,Saint Mary of the Woods College,IN,Saint Mary of the Woods,39.508546,-87.463791,31150,31150,11240,1600,43990,12795,0.5209,0.7467,0.887323944,12795,19500,194.94,2016,3,28745,39209,54365,272,427,37189,48928,72156,306,427,,,,,,2.01,exact
00238000,Saint Mary's University of Minnesota,MN,Winona,44.044736,-91.695449,38280,38280,9630,1600,49510,15250,0.2999,0.5985,0.909574468,15250,20832,208.25,2016,3,37233,53160,73133,1189,1665,50201,70090,96566,1272,1665,,,,,,2.55,exact
00218800,Salem State University,MA,Salem,42.503575,-70.890234,11675,18480,14590,1200,27465,19073,0.3711,0.6182,0.918865248,19073,25000,249.92,2016,3,34266,47343,64903,4041,5187,49647,67071,88740,4093,5187,,,,,,1.89,exact
00360600,Sam Houston State University,TX,Huntsville,30.714738,-95.546205,8736,18552,9670,1380,19786,16694,0.4064,0.5182,0.842166949,16694,22020,220.13,2016,3,29876,43064,59249,8116,11315,46759,62178,78871,9170,11315,,,,,,1.96,exact
00159000,Savannah State University,GA,Savannah,32.024781,-81.063377,5902,16624,7762,1600,15264,17800,0.6976,0.7616,0.921410091,17800,29313,293.03,2016,3,22915,30363,39741,1123,1638,35714,47849,62818,1224,1638,,,,,,1.04,exact
00994200,Shawnee State University,OH,Portsmouth,38.730867,-82.993769,8604,14647,10862,1250,20716,13750,0.4103,0.547,0.854846566,13750,23000,229.92,2016,3,26417,38197,52801,901,1291,41407,54365,73680,998,1291,,,,,,1.66,exact
00373700,Shenandoah University,VA,Winchester,39.167355,-78.157433,33900,33900,10810,1500,46210,20500,0.225,0.6711,0.95840868,20500,25000,249.92,2016,3,30209,46190,61233,1092,1543,45222,64512,86717,1248,1543,,,,,,1.85,exact
00367900,Snow College,UT,Ephraim,39.360177,-111.58296,3912,13156,3900,1000,8812,3500,0.2612,0.3845,0.526455027,3500,6086,60.84,2016,3,21257,27237,39655,33,62,34840,45751,58858,40,62,,,,,,4.48,exact
00344600,South Carolina State University,SC,Orangeburg,33.497968,-80.848722,11060,21750,9000,2000,22060,20500,0.7309,0.7754,0.918411552,20500,31000,309.9,2016,3,23406,31451,42167,680,1097,34939,45241,60208,823,1097,,,,,,1.01,exact
00347000,South Dakota School of Mines and Technology,SD,Rapid City,44.075439,-103.205753,11020,15400,7980,2050,21050,20500,0.2016,0.4914,0.922588833,20500,27000,269.91,2016,3,50425,70720,84907,879,1011,71716,88541,110583,917,1011,,,,,,2.62,exact
00347100,South Dakota State University,SD,Brookings,44.317485,-96.782139,9200,12675,8069,1200,18469,16750,0.2048,0.5146,0.952068732,16750,23250,232.42,2016,3,36574,51204,66594,4521,5873,50188,66324,88846,5026,5873,,,,,,2.2,exact
00159200,South Georgia State College,GA,Douglas,31.495903,-82.855231,3310,9662,8750,978,13038,5500,0.5456,0.3589,0.649293717,5500,11949,119.45,2016,3,42746,63270,75634,120,116,51929,74168,105416,113,116,,,,,,5.3,exact
03103400,South Texas College,TX,McAllen,26.217591,-98.253634,4230,7920,6276,1200,11706,,0.3774,0.0,,,,,2016,3,27945,36969,52269,675,818,39008,52989,69881,763,818,,,,,,,exact
01303907,South University - Columbia,SC,Columbia,34.098042,-80.961839,17014,17014,7108,1500,25622,13516,0.6067,0.6517,0.826102368,13516,25379,253.71,2016,3,34463,51118,63633,347,551,40593,59232,82929,385,551,,,,,,2.01,exact
00250100,Southeast Missouri State University,MO,Cape Girardeau,37.311107,-89.531187,8033,14205,9511,637,18181,14450,0.3142,0.4096,0.804022692,14450,21614,216.07,2016,3,27116,37252,50046,3408,5162,39655,52532,71930,3826,5162,,,,,,1.72,exact
00202400,Southeastern Louisiana University,LA,Hammond,30.514652,-90.468676,8289,20767,9620,1300,19209,11000,0.3692,0.4199,0.816459444,11000,21500,214.93,2016,3,27838,40159,54666,3632,5398,40076,54089,71141,4046,5398,,,,,,1.87,exact
00317900,Southeastern Oklahoma State University,OK,Durant,34.006808,-96.376864,6750,15390,6800,1200,14750,10568,0.4138,0.3535,0.633217993,10568,17513,175.07,2016,3,29948,42847,58846,1318,1892,41816,55540,76644,1385,1892,,,,,,2.45,exact
